"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"310M300US10180","Abilene, TX Metro Area","169000","*****",
"310M300US10380","Aguadilla-Isabela, PR Metro Area","315100","*****",
"310M300US10420","Akron, OH Metro Area","703398","*****",
"310M300US10500","Albany, GA Metro Area","153776","*****",
"310M300US10540","Albany, OR Metro Area","121074","*****",
"310M300US10580","Albany-Schenectady-Troy, NY Metro Area","881862","*****",
"310M300US10740","Albuquerque, NM Metro Area","905049","*****",
"310M300US10780","Alexandria, LA Metro Area","154385","*****",
"310M300US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area","832790","*****",
"310M300US11020","Altoona, PA Metro Area","124736","*****",
"310M300US11100","Amarillo, TX Metro Area","261827","117",
"310M300US11180","Ames, IA Metro Area","95888","*****",
"310M300US11260","Anchorage, AK Metro Area","399360","*****",
"310M300US11460","Ann Arbor, MI Metro Area","361509","*****",
"310M300US11500","Anniston-Oxford-Jacksonville, AL Metro Area","115527","*****",
"310M300US11540","Appleton, WI Metro Area","233025","*****",
"310M300US11640","Arecibo, PR Metro Area","188012","*****",
"310M300US11700","Asheville, NC Metro Area","445625","*****",
"310M300US12020","Athens-Clarke County, GA Metro Area","202780","*****",
"310M300US12060","Atlanta-Sandy Springs-Roswell, GA Metro Area","5700990","*****",
"310M300US12100","Atlantic City-Hammonton, NJ Metro Area","272926","*****",
"310M300US12220","Auburn-Opelika, AL Metro Area","156597","*****",
"310M300US12260","Augusta-Richmond County, GA-SC Metro Area","589519","*****",
"310M300US12420","Austin-Round Rock, TX Metro Area","2000590","*****",
"310M300US12540","Bakersfield, CA Metro Area","878744","*****",
"310M300US12580","Baltimore-Columbia-Towson, MD Metro Area","2792050","*****",
"310M300US12620","Bangor, ME Metro Area","152284","*****",
"310M300US12700","Barnstable Town, MA Metro Area","213900","*****",
"310M300US12940","Baton Rouge, LA Metro Area","828741","*****",
"310M300US12980","Battle Creek, MI Metro Area","134327","*****",
"310M300US13020","Bay City, MI Metro Area","105350","*****",
"310M300US13140","Beaumont-Port Arthur, TX Metro Area","408663","*****",
"310M300US13220","Beckley, WV Metro Area","121699","*****",
"310M300US13380","Bellingham, WA Metro Area","212738","*****",
"310M300US13460","Bend-Redmond, OR Metro Area","175321","*****",
"310M300US13740","Billings, MT Metro Area","167545","101",
"310M300US13780","Binghamton, NY Metro Area","245446","*****",
"310M300US13820","Birmingham-Hoover, AL Metro Area","1144097","*****",
"310M300US13900","Bismarck, ND Metro Area","128673","88",
