"GEO_ID","NAME","B01003_001E","B01003_001M",
"310M600US13900","Bismarck, ND Metro Area","128589","87",
"310M600US13980","Blacksburg-Christiansburg, VA Metro Area","167201","*****",
"310M600US14010","Bloomington, IL Metro Area","172164","*****",
"310M600US14020","Bloomington, IN Metro Area","168172","*****",
"310M600US14100","Bloomsburg-Berwick, PA Metro Area","83568","*****",
"310M600US14260","Boise City, ID Metro Area","730483","*****",
"310M600US14460","Boston-Cambridge-Newton, MA-NH Metro Area","4854808","*****",
"310M600US14500","Boulder, CO Metro Area","324682","*****",
"310M600US14540","Bowling Green, KY Metro Area","176852","*****",
"310M600US14740","Bremerton-Silverdale-Port Orchard, WA Metro Area","268945","*****",
"310M600US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","944306","*****",
"310M600US15180","Brownsville-Harlingen, TX Metro Area","422135","*****",
"310M600US15260","Brunswick, GA Metro Area","118149","*****",
"310M600US15380","Buffalo-Cheektowaga, NY Metro Area","1129018","*****",
"310M600US15500","Burlington, NC Metro Area","166144","*****",
"310M600US15540","Burlington-South Burlington, VT Metro Area","219764","*****",
"310M600US15680","California-Lexington Park, MD Metro Area","113182","*****",
"310M600US15940","Canton-Massillon, OH Metro Area","398711","*****",
"310M600US15980","Cape Coral-Fort Myers, FL Metro Area","756570","*****",
"310M600US16020","Cape Girardeau, MO-IL Metro Area","97026","*****",
"310M600US16060","Carbondale-Marion, IL Metro Area","136837","*****",
"310M600US16180","Carson City, NV Metro Area","55244","*****",
"310M600US16220","Casper, WY Metro Area","80067","*****",
"310M600US16300","Cedar Rapids, IA Metro Area","271734","*****",
"310M600US16540","Chambersburg-Waynesboro, PA Metro Area","154954","*****",
"310M600US16580","Champaign-Urbana, IL Metro Area","226418","*****",
"310M600US16620","Charleston, WV Metro Area","260920","*****",
"310M600US16700","Charleston-North Charleston, SC Metro Area","790955","*****",
"310M600US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","2595027","*****",
"310M600US16820","Charlottesville, VA Metro Area","217455","*****",
"310M600US16860","Chattanooga, TN-GA Metro Area","561055","*****",
"310M600US16940","Cheyenne, WY Metro Area","99272","*****",
"310M600US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","9478801","*****",
"310M600US17020","Chico, CA Metro Area","223344","*****",
"310M600US17140","Cincinnati, OH-KY-IN Metro Area","2214265","*****",
"310M600US17300","Clarksville, TN-KY Metro Area","304584","*****",
"310M600US17420","Cleveland, TN Metro Area","123731","*****",
"310M600US17460","Cleveland-Elyria, OH Metro Area","2053137","*****",
"310M600US17660","Coeur d'Alene, ID Metro Area","161676","*****",
"310M600US17780","College Station-Bryan, TX Metro Area","261701","*****",
"310M600US17820","Colorado Springs, CO Metro Area","735480","*****",
"310M600US17860","Columbia, MO Metro Area","207248","*****",
"310M600US17900","Columbia, SC Metro Area","832925","*****",
"310M600US17980","Columbus, GA-AL Metro Area","319643","*****",
"310M600US18020","Columbus, IN Metro Area","83280","*****",
"310M600US18140","Columbus, OH Metro Area","2101543","*****",
"310M600US18580","Corpus Christi, TX Metro Area","429120","*****",
"310M600US18700","Corvallis, OR Metro Area","92168","*****",
"310M600US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","278479","*****",
"310M600US19060","Cumberland, MD-WV Metro Area","98049","*****",
"310M600US19100","Dallas-Fort Worth-Arlington, TX Metro Area","7451858","*****",
"310M600US19140","Dalton, GA Metro Area","143911","*****",
"310M600US19180","Danville, IL Metro Area","76704","*****",
"310M600US19300","Daphne-Fairhope-Foley, AL Metro Area","218289","*****",
"310M600US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","380274","*****",
"310M600US19430","Dayton-Kettering, OH Metro Area","805929","*****",
"310M600US19460","Decatur, AL Metro Area","152321","*****",
"310M600US19500","Decatur, IL Metro Area","104688","*****",
"310M600US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","658961","*****",
"310M600US19740","Denver-Aurora-Lakewood, CO Metro Area","2928437","*****",
"310M600US19780","Des Moines-West Des Moines, IA Metro Area","690585","*****",
"310M600US19820","Detroit-Warren-Dearborn, MI Metro Area","4317384","*****",
"310M600US20020","Dothan, AL Metro Area","148825","*****",
"310M600US20100","Dover, DE Metro Area","179124","*****",
"310M600US20220","Dubuque, IA Metro Area","97193","*****",
"310M600US20260","Duluth, MN-WI Metro Area","289276","*****",
"310M600US20500","Durham-Chapel Hill, NC Metro Area","636256","*****",
"310M600US20700","East Stroudsburg, PA Metro Area","168824","*****",
"310M600US20740","Eau Claire, WI Metro Area","168307","*****",
"310M600US20940","El Centro, CA Metro Area","180580","*****",
"310M600US21060","Elizabethtown-Fort Knox, KY Metro Area","152275","*****",
"310M600US21140","Elkhart-Goshen, IN Metro Area","205184","*****",
"310M600US21300","Elmira, NY Metro Area","84115","*****",
"310M600US21340","El Paso, TX Metro Area","841602","*****",
"310M600US21420","Enid, OK Metro Area","61555","*****",
"310M600US21500","Erie, PA Metro Area","272046","*****",
"310M600US21660","Eugene-Springfield, OR Metro Area","377749","*****",
"310M600US21780","Evansville, IN-KY Metro Area","315186","*****",
"310M600US21820","Fairbanks, AK Metro Area","98455","*****",
"310M600US22020","Fargo, ND-MN Metro Area","243966","*****",
"310M600US22140","Farmington, NM Metro Area","125608","*****",
"310M600US22180","Fayetteville, NC Metro Area","523480","48",
"310M600US22220","Fayetteville-Springdale-Rogers, AR Metro Area","526101","*****",
"310M600US22380","Flagstaff, AZ Metro Area","142254","*****",
"310M600US22420","Flint, MI Metro Area","406770","*****",
"310M600US22500","Florence, SC Metro Area","205095","*****",
"310M600US22520","Florence-Muscle Shoals, AL Metro Area","147827","*****",
"310M600US22540","Fond du Lac, WI Metro Area","102654","*****",
"310M600US22660","Fort Collins, CO Metro Area","350523","*****",
"310M600US22900","Fort Smith, AR-OK Metro Area","250260","*****",
"310M600US23060","Fort Wayne, IN Metro Area","409419","*****",
"310M600US23420","Fresno, CA Metro Area","990204","*****",
"310M600US23460","Gadsden, AL Metro Area","102721","*****",
"310M600US23540","Gainesville, FL Metro Area","327329","*****",
"310M600US23580","Gainesville, GA Metro Area","201434","21",
"310M600US23900","Gettysburg, PA Metro Area","102627","*****",
"310M600US24020","Glens Falls, NY Metro Area","125491","*****",
"310M600US24140","Goldsboro, NC Metro Area","123785","*****",
"310M600US24220","Grand Forks, ND-MN Metro Area","101627","*****",
"310M600US24260","Grand Island, NE Metro Area","75592","*****",
"310M600US24300","Grand Junction, CO Metro Area","152962","*****",
"310M600US24340","Grand Rapids-Kentwood, MI Metro Area","1069696","*****",
"310M600US24420","Grants Pass, OR Metro Area","87097","*****",
"310M600US24500","Great Falls, MT Metro Area","81576","*****",
"310M600US24540","Greeley, CO Metro Area","315389","*****",
"310M600US24580","Green Bay, WI Metro Area","320827","*****",
"310M600US24660","Greensboro-High Point, NC Metro Area","767467","*****",
"310M600US24780","Greenville, NC Metro Area","179961","*****",
"310M600US24860","Greenville-Anderson, SC Metro Area","908680","*****",
"310M600US25020","Guayama, PR Metro Area","74291","*****",
"310M600US25060","Gulfport-Biloxi, MS Metro Area","414662","*****",
"310M600US25180","Hagerstown-Martinsburg, MD-WV Metro Area","285990","*****",
"310M600US25220","Hammond, LA Metro Area","133753","*****",
"310M600US25260","Hanford-Corcoran, CA Metro Area","151090","*****",
"310M600US25420","Harrisburg-Carlisle, PA Metro Area","574691","*****",
"310M600US25500","Harrisonburg, VA Metro Area","134696","*****",
"310M600US25540","Hartford-East Hartford-Middletown, CT Metro Area","1205842","*****",
"310M600US25620","Hattiesburg, MS Metro Area","168646","*****",
"310M600US25860","Hickory-Lenoir-Morganton, NC Metro Area","367982","*****",
"310M600US25940","Hilton Head Island-Bluffton, SC Metro Area","219290","*****",
"310M600US25980","Hinesville, GA Metro Area","81275","*****",
"310M600US26140","Homosassa Springs, FL Metro Area","147938","*****",
"310M600US26300","Hot Springs, AR Metro Area","99043","*****",
"310M600US26380","Houma-Thibodaux, LA Metro Area","209277","*****",
"310M600US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","6979613","*****",
"310M600US26580","Huntington-Ashland, WV-KY-OH Metro Area","359481","*****",
"310M600US26620","Huntsville, AL Metro Area","464607","*****",
"310M600US26820","Idaho Falls, ID Metro Area","148811","*****",
"310M600US26900","Indianapolis-Carmel-Anderson, IN Metro Area","2050933","*****",
"310M600US26980","Iowa City, IA Metro Area","172919","*****",
"310M600US27060","Ithaca, NY Metro Area","102237","*****",
"310M600US27100","Jackson, MI Metro Area","158174","*****",
"310M600US27140","Jackson, MS Metro Area","596287","*****",
"310M600US27180","Jackson, TN Metro Area","178601","*****",
"310M600US27260","Jacksonville, FL Metro Area","1533796","*****",
"310M600US27340","Jacksonville, NC Metro Area","198377","*****",
"310M600US27500","Janesville-Beloit, WI Metro Area","162532","*****",
"310M600US27620","Jefferson City, MO Metro Area","151094","*****",
"310M600US27740","Johnson City, TN Metro Area","203147","*****",
"310M600US27780","Johnstown, PA Metro Area","131611","68",
"310M600US27860","Jonesboro, AR Metro Area","132828","*****",
"310M600US27900","Joplin, MO Metro Area","178816","*****",
"310M600US27980","Kahului-Wailuku-Lahaina, HI Metro Area","166657","184",
"310M600US28020","Kalamazoo-Portage, MI Metro Area","264322","*****",
"310M600US28100","Kankakee, IL Metro Area","109924","*****",
"310M600US28140","Kansas City, MO-KS Metro Area","2144129","*****",
"310M600US28420","Kennewick-Richland, WA Metro Area","294396","*****",
"310M600US28660","Killeen-Temple, TX Metro Area","452428","*****",
"310M600US28700","Kingsport-Bristol, TN-VA Metro Area","307267","*****",
"310M600US28740","Kingston, NY Metro Area","178371","*****",
"310M600US28940","Knoxville, TN Metro Area","861872","*****",
"310M600US29020","Kokomo, IN Metro Area","82486","*****",
"310M600US29100","La Crosse-Onalaska, WI-MN Metro Area","136838","*****",
"310M600US29180","Lafayette, LA Metro Area","490220","*****",
"310M600US29200","Lafayette-West Lafayette, IN Metro Area","230353","*****",
"310M600US29340","Lake Charles, LA Metro Area","209821","*****",
"310M600US29420","Lake Havasu City-Kingman, AZ Metro Area","210998","*****",
"310M600US29460","Lakeland-Winter Haven, FL Metro Area","705735","*****",
"310M600US29540","Lancaster, PA Metro Area","543050","*****",
"310M600US29620","Lansing-East Lansing, MI Metro Area","547786","*****",
"310M600US29700","Laredo, TX Metro Area","274847","*****",
"310M600US29740","Las Cruces, NM Metro Area","217696","*****",
"310M600US29820","Las Vegas-Henderson-Paradise, NV Metro Area","2228866","*****",
"310M600US29940","Lawrence, KS Metro Area","121304","*****",
"310M600US30020","Lawton, OK Metro Area","127157","*****",
"310M600US30140","Lebanon, PA Metro Area","140410","*****",
"310M600US30300","Lewiston, ID-WA Metro Area","63104","*****",
"310M600US30340","Lewiston-Auburn, ME Metro Area","107958","*****",
"310M600US30460","Lexington-Fayette, KY Metro Area","514273","*****",
"310M600US30620","Lima, OH Metro Area","102808","*****",
"310M600US30700","Lincoln, NE Metro Area","333193","*****",
"310M600US30780","Little Rock-North Little Rock-Conway, AR Metro Area","740602","*****",
"310M600US30860","Logan, UT-ID Metro Area","140072","*****",
"310M600US30980","Longview, TX Metro Area","285554","*****",
"310M600US31020","Longview, WA Metro Area","108399","*****",
"310M600US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","13211027","*****",
"310M600US31140","Louisville/Jefferson County, KY-IN Metro Area","1262287","*****",
"310M600US31180","Lubbock, TX Metro Area","320031","*****",
"310M600US31340","Lynchburg, VA Metro Area","262937","*****",
"310M600US31420","Macon-Bibb County, GA Metro Area","229565","*****",
"310M600US31460","Madera, CA Metro Area","155925","*****",
"310M600US31540","Madison, WI Metro Area","660212","*****",
"310M600US31700","Manchester-Nashua, NH Metro Area","415305","*****",
"310M600US31740","Manhattan, KS Metro Area","131571","*****",
"310M600US31860","Mankato, MN Metro Area","101544","*****",
"310M600US31900","Mansfield, OH Metro Area","121043","*****",
"310M600US32420","Mayagüez, PR Metro Area","97198","*****",
"310M600US32580","McAllen-Edinburg-Mission, TX Metro Area","861137","*****",
"310M600US32780","Medford, OR Metro Area","218781","*****",
"310M600US32820","Memphis, TN-MS-AR Metro Area","1343150","*****",
"310M600US32900","Merced, CA Metro Area","273661","*****",
"310M600US33100","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","6129858","*****",
"310M600US33140","Michigan City-La Porte, IN Metro Area","110026","*****",
"310M600US33220","Midland, MI Metro Area","83445","*****",
"310M600US33260","Midland, TX Metro Area","176914","*****",
"310M600US33340","Milwaukee-Waukesha, WI Metro Area","1576525","*****",
"310M600US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","3605450","*****",
"310M600US33540","Missoula, MT Metro Area","119062","*****",
"310M600US33660","Mobile, AL Metro Area","430313","*****",
"310M600US33700","Modesto, CA Metro Area","546235","*****",
"310M600US33740","Monroe, LA Metro Area","202138","*****",
"310M600US33780","Monroe, MI Metro Area","150000","*****",
"310M600US33860","Montgomery, AL Metro Area","373552","*****",
"310M600US34060","Morgantown, WV Metro Area","139806","*****",
"310M600US34100","Morristown, TN Metro Area","141909","*****",
"310M600US34580","Mount Vernon-Anacortes, WA Metro Area","127442","*****",
"310M600US34620","Muncie, IN Metro Area","114461","*****",
"310M600US34740","Muskegon, MI Metro Area","173679","*****",
"310M600US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","481489","242",
"310M600US34900","Napa, CA Metro Area","138572","*****",
"310M600US34940","Naples-Marco Island, FL Metro Area","379345","*****",
"310M600US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","1904186","*****",
"310M600US35100","New Bern, NC Metro Area","124416","*****",
"310M600US35300","New Haven-Milford, CT Metro Area","855733","*****",
"310M600US35380","New Orleans-Metairie, LA Metro Area","1271651","*****",
"310M600US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","19261570","*****",
"310M600US35660","Niles, MI Metro Area","153797","*****",
"310M600US35840","North Port-Sarasota-Bradenton, FL Metro Area","821613","*****",
"310M600US35980","Norwich-New London, CT Metro Area","266868","*****",
"310M600US36100","Ocala, FL Metro Area","360210","*****",
"310M600US36140","Ocean City, NJ Metro Area","92701","*****",
"310M600US36220","Odessa, TX Metro Area","162067","*****",
"310M600US36260","Ogden-Clearfield, UT Metro Area","672948","*****",
"310M600US36420","Oklahoma City, OK Metro Area","1397040","*****",
"310M600US36500","Olympia-Lacey-Tumwater, WA Metro Area","284698","*****",
"310M600US36540","Omaha-Council Bluffs, NE-IA Metro Area","940163","*****",
"310M600US36740","Orlando-Kissimmee-Sanford, FL Metro Area","2560260","*****",
"310M600US36780","Oshkosh-Neenah, WI Metro Area","170924","*****",
"310M600US36980","Owensboro, KY Metro Area","118951","*****",
"310M600US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area","845599","*****",
"310M600US37340","Palm Bay-Melbourne-Titusville, FL Metro Area","594001","*****",
"310M600US37460","Panama City, FL Metro Area","180076","*****",
"310M600US37620","Parkersburg-Vienna, WV Metro Area","90151","*****",
"310M600US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","496278","*****",
"310M600US37900","Peoria, IL Metro Area","403747","*****",
"310M600US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","6092403","*****",
"310M600US38060","Phoenix-Mesa-Chandler, AZ Metro Area","4860338","*****",
"310M600US38220","Pine Bluff, AR Metro Area","89464","*****",
"310M600US38300","Pittsburgh, PA Metro Area","2324447","*****",
"310M600US38340","Pittsfield, MA Metro Area","125927","*****",
"310M600US38540","Pocatello, ID Metro Area","94377","*****",
"310M600US38660","Ponce, PR Metro Area","220601","*****",
"310M600US38860","Portland-South Portland, ME Metro Area","536314","*****",
"310M600US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","2472774","*****",
"310M600US38940","Port St. Lucie, FL Metro Area","481334","*****",
"310M600US39100","Poughkeepsie-Newburgh-Middletown, NY Metro Area","675601","*****",
"310M600US39150","Prescott Valley-Prescott, AZ Metro Area","232396","*****",
"310M600US39300","Providence-Warwick, RI-MA Metro Area","1621099","*****",
"310M600US39340","Provo-Orem, UT Metro Area","633129","*****",
"310M600US39380","Pueblo, CO Metro Area","167412","*****",
"310M600US39460","Punta Gorda, FL Metro Area","185926","*****",
"310M600US39540","Racine, WI Metro Area","195859","*****",
"310M600US39580","Raleigh-Cary, NC Metro Area","1362997","48",
"310M600US39660","Rapid City, SD Metro Area","140653","*****",
"310M600US39740","Reading, PA Metro Area","419062","*****",
"310M600US39820","Redding, CA Metro Area","179267","*****",
"310M600US39900","Reno, NV Metro Area","468268","*****",
"310M600US40060","Richmond, VA Metro Area","1282067","*****",
"310M600US40140","Riverside-San Bernardino-Ontario, CA Metro Area","4600396","*****",
"310M600US40220","Roanoke, VA Metro Area","313289","*****",
"310M600US40340","Rochester, MN Metro Area","219848","*****",
"310M600US40380","Rochester, NY Metro Area","1071784","*****",
"310M600US40420","Rockford, IL Metro Area","336928","*****",
"310M600US40580","Rocky Mount, NC Metro Area","146356","*****",
"310M600US40660","Rome, GA Metro Area","97805","*****",
"310M600US40900","Sacramento-Roseville-Folsom, CA Metro Area","2338866","*****",
"310M600US40980","Saginaw, MI Metro Area","191166","*****",
"310M600US41060","St. Cloud, MN Metro Area","200264","*****",
"310M600US41100","St. George, UT Metro Area","172127","*****",
"310M600US41140","St. Joseph, MO-KS Metro Area","124946","*****",
"310M600US41180","St. Louis, MO-IL Metro Area","2806349","*****",
"310M600US41420","Salem, OR Metro Area","428472","*****",
"310M600US41500","Salinas, CA Metro Area","432977","*****",
"310M600US41540","Salisbury, MD-DE Metro Area","411137","*****",
"310M600US41620","Salt Lake City, UT Metro Area","1215955","*****",
"310M600US41660","San Angelo, TX Metro Area","121472","233",
"310M600US41700","San Antonio-New Braunfels, TX Metro Area","2510211","*****",
"310M600US41740","San Diego-Chula Vista-Carlsbad, CA Metro Area","3323970","*****",
"310M600US41860","San Francisco-Oakland-Berkeley, CA Metro Area","4709220","*****",
"310M600US41900","San Germán, PR Metro Area","123319","*****",
"310M600US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","1985926","*****",
"310M600US41980","San Juan-Bayamón-Caguas, PR Metro Area","2061555","*****",
"310M600US42020","San Luis Obispo-Paso Robles, CA Metro Area","282517","*****",
"310M600US42100","Santa Cruz-Watsonville, CA Metro Area","273170","*****",
"310M600US42140","Santa Fe, NM Metro Area","150319","*****",
"310M600US42200","Santa Maria-Santa Barbara, CA Metro Area","444895","*****",
"310M600US42220","Santa Rosa-Petaluma, CA Metro Area","496801","*****",
"310M600US42340","Savannah, GA Metro Area","390211","*****",
"310M600US42540","Scranton--Wilkes-Barre, PA Metro Area","554787","*****",
"310M600US42660","Seattle-Tacoma-Bellevue, WA Metro Area","3928498","*****",
"310M600US42680","Sebastian-Vero Beach, FL Metro Area","156964","*****",
"310M600US42700","Sebring-Avon Park, FL Metro Area","104574","*****",
"310M600US43100","Sheboygan, WI Metro Area","115152","*****",
"310M600US43300","Sherman-Denison, TX Metro Area","133527","*****",
"310M600US43340","Shreveport-Bossier City, LA Metro Area","397590","*****",
"310M600US43420","Sierra Vista-Douglas, AZ Metro Area","126442","*****",
"310M600US43580","Sioux City, IA-NE-SD Metro Area","144152","*****",
"310M600US43620","Sioux Falls, SD Metro Area","264437","*****",
"310M600US43780","South Bend-Mishawaka, IN-MI Metro Area","322494","*****",
"310M600US43900","Spartanburg, SC Metro Area","313791","*****",
"310M600US44060","Spokane-Spokane Valley, WA Metro Area","558635","*****",
"310M600US44100","Springfield, IL Metro Area","208224","*****",
"310M600US44140","Springfield, MA Metro Area","698537","*****",
"310M600US44180","Springfield, MO Metro Area","466897","*****",
"310M600US44220","Springfield, OH Metro Area","134409","*****",
"310M600US44300","State College, PA Metro Area","162264","*****",
"310M600US44420","Staunton, VA Metro Area","122714","*****",
"310M600US44700","Stockton, CA Metro Area","751615","*****",
"310M600US44940","Sumter, SC Metro Area","140540","*****",
"310M600US45060","Syracuse, NY Metro Area","650211","*****",
"310M600US45220","Tallahassee, FL Metro Area","384783","*****",
"310M600US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","3152928","*****",
"310M600US45460","Terre Haute, IN Metro Area","186580","*****",
"310M600US45500","Texarkana, TX-AR Metro Area","149482","*****",
"310M600US45540","The Villages, FL Metro Area","129938","*****",
"310M600US45780","Toledo, OH Metro Area","643724","*****",
"310M600US45820","Topeka, KS Metro Area","232248","*****",
"310M600US45940","Trenton-Princeton, NJ Metro Area","368085","*****",
"310M600US46060","Tucson, AZ Metro Area","1038476","*****",
"310M600US46140","Tulsa, OK Metro Area","996141","*****",
"310M600US46220","Tuscaloosa, AL Metro Area","251878","*****",
"310M600US46300","Twin Falls, ID Metro Area","110272","*****",
"310M600US46340","Tyler, TX Metro Area","230184","*****",
"310M600US46520","Urban Honolulu, HI Metro Area","979682","*****",
"310M600US46540","Utica-Rome, NY Metro Area","290812","*****",
"310M600US46660","Valdosta, GA Metro Area","146462","*****",
"310M600US46700","Vallejo, CA Metro Area","444538","*****",
"310M600US47020","Victoria, TX Metro Area","99622","*****",
"310M600US47220","Vineland-Bridgeton, NJ Metro Area","150085","*****",
"310M600US47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","1768956","*****",
"310M600US47300","Visalia, CA Metro Area","463955","*****",
"310M600US47380","Waco, TX Metro Area","271326","*****",
"310M600US47460","Walla Walla, WA Metro Area","60785","*****",
"310M600US47580","Warner Robins, GA Metro Area","182819","*****",
"310M600US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","6250309","*****",
"310M600US47940","Waterloo-Cedar Falls, IA Metro Area","169107","*****",
"310M600US48060","Watertown-Fort Drum, NY Metro Area","111454","*****",
"310M600US48140","Wausau-Weston, WI Metro Area","163172","*****",
"310M600US48260","Weirton-Steubenville, WV-OH Metro Area","117223","*****",
"310M600US48300","Wenatchee, WA Metro Area","119173","*****",
"310M600US48540","Wheeling, WV-OH Metro Area","140199","*****",
"310M600US48620","Wichita, KS Metro Area","639668","*****",
"310M600US48660","Wichita Falls, TX Metro Area","151352","*****",
"310M600US48700","Williamsport, PA Metro Area","114014","*****",
"310M600US48900","Wilmington, NC Metro Area","293339","*****",
"310M600US49020","Winchester, VA-WV Metro Area","139270","*****",
"310M600US49180","Winston-Salem, NC Metro Area","671156","*****",
"310M600US49340","Worcester, MA-CT Metro Area","943312","*****",
"310M600US49420","Yakima, WA Metro Area","250649","*****",
"310M600US49500","Yauco, PR Metro Area","88203","*****",
"310M600US49620","York-Hanover, PA Metro Area","447628","*****",
"310M600US49660","Youngstown-Warren-Boardman, OH-PA Metro Area","538115","*****",
"310M600US49700","Yuba City, CA Metro Area","173839","*****",
"310M600US49740","Yuma, AZ Metro Area","211931","*****",
