"GEO_ID","NAME","B01003_001E","B01003_001M",
"310M500US34100","Morristown, TN Metro Area","140912","*****",
"310M500US34580","Mount Vernon-Anacortes, WA Metro Area","125612","*****",
"310M500US34620","Muncie, IN Metro Area","115020","*****",
"310M500US34740","Muskegon, MI Metro Area","173297","*****",
"310M500US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","463987","*****",
"310M500US34900","Napa, CA Metro Area","139623","*****",
"310M500US34940","Naples-Marco Island, FL Metro Area","371453","*****",
"310M500US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","1871903","*****",
"310M500US35100","New Bern, NC Metro Area","124786","*****",
"310M500US35300","New Haven-Milford, CT Metro Area","857513","*****",
"310M500US35380","New Orleans-Metairie, LA Metro Area","1267777","*****",
"310M500US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","19294236","*****",
"310M500US35660","Niles, MI Metro Area","154133","*****",
"310M500US35840","North Port-Sarasota-Bradenton, FL Metro Area","803709","*****",
"310M500US35980","Norwich-New London, CT Metro Area","267390","*****",
"310M500US36100","Ocala, FL Metro Area","353526","*****",
"310M500US36140","Ocean City, NJ Metro Area","93086","*****",
"310M500US36220","Odessa, TX Metro Area","160579","*****",
"310M500US36260","Ogden-Clearfield, UT Metro Area","662875","*****",
"310M500US36420","Oklahoma City, OK Metro Area","1382841","*****",
"310M500US36500","Olympia-Lacey-Tumwater, WA Metro Area","279711","*****",
"310M500US36540","Omaha-Council Bluffs, NE-IA Metro Area","931779","*****",
"310M500US36740","Orlando-Kissimmee-Sanford, FL Metro Area","2508970","*****",
"310M500US36780","Oshkosh-Neenah, WI Metro Area","170411","*****",
"310M500US36980","Owensboro, KY Metro Area","118477","*****",
"310M500US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area","847263","*****",
"310M500US37340","Palm Bay-Melbourne-Titusville, FL Metro Area","585507","*****",
"310M500US37460","Panama City, FL Metro Area","182161","*****",
"310M500US37620","Parkersburg-Vienna, WV Metro Area","90758","*****",
"310M500US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","488246","*****",
"310M500US37900","Peoria, IL Metro Area","406883","*****",
"310M500US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","6079130","*****",
"310M500US38060","Phoenix-Mesa-Chandler, AZ Metro Area","4761603","*****",
"310M500US38220","Pine Bluff, AR Metro Area","90865","*****",
"310M500US38300","Pittsburgh, PA Metro Area","2331447","*****",
"310M500US38340","Pittsfield, MA Metro Area","126425","*****",
"310M500US38540","Pocatello, ID Metro Area","93436","*****",
"310M500US38660","Ponce, PR Metro Area","226117","*****",
"310M500US38860","Portland-South Portland, ME Metro Area","532075","*****",
"310M500US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","2445761","*****",
"310M500US38940","Port St. Lucie, FL Metro Area","472012","*****",
"310M500US39100","Poughkeepsie-Newburgh-Middletown, NY Metro Area","673839","*****",
"310M500US39150","Prescott Valley-Prescott, AZ Metro Area","228067","*****",
"310M500US39300","Providence-Warwick, RI-MA Metro Area","1618268","*****",
"310M500US39340","Provo-Orem, UT Metro Area","616791","*****",
"310M500US39380","Pueblo, CO Metro Area","165982","*****",
"310M500US39460","Punta Gorda, FL Metro Area","181067","*****",
"310M500US39540","Racine, WI Metro Area","195602","*****",
"310M500US39580","Raleigh-Cary, NC Metro Area","1332311","*****",
"310M500US39660","Rapid City, SD Metro Area","138402","*****",
"310M500US39740","Reading, PA Metro Area","418025","*****",
"310M500US39820","Redding, CA Metro Area","179212","*****",
"310M500US39900","Reno, NV Metro Area","460924","*****",
"310M500US40060","Richmond, VA Metro Area","1269530","*****",
"310M500US40140","Riverside-San Bernardino-Ontario, CA Metro Area","4560470","*****",
"310M500US40220","Roanoke, VA Metro Area","313009","*****",
"310M500US40340","Rochester, MN Metro Area","217964","*****",
"310M500US40380","Rochester, NY Metro Area","1072877","*****",
"310M500US40420","Rockford, IL Metro Area","338356","*****",
"310M500US40580","Rocky Mount, NC Metro Area","146678","*****",
"310M500US40660","Rome, GA Metro Area","97369","*****",
"310M500US40900","Sacramento-Roseville-Folsom, CA Metro Area","2315980","*****",
"310M500US40980","Saginaw, MI Metro Area","191821","*****",
"310M500US41060","St. Cloud, MN Metro Area","198581","*****",
"310M500US41100","St. George, UT Metro Area","165811","*****",
"310M500US41140","St. Joseph, MO-KS Metro Area","126173","*****",
"310M500US41180","St. Louis, MO-IL Metro Area","2805190","*****",
"310M500US41420","Salem, OR Metro Area","422678","*****",
"310M500US41500","Salinas, CA Metro Area","433410","*****",
"310M500US41540","Salisbury, MD-DE Metro Area","404417","*****",
"310M500US41620","Salt Lake City, UT Metro Area","1201043","*****",
"310M500US41660","San Angelo, TX Metro Area","120837","177",
"310M500US41700","San Antonio-New Braunfels, TX Metro Area","2468193","*****",
"310M500US41740","San Diego-Chula Vista-Carlsbad, CA Metro Area","3316073","*****",
"310M500US41860","San Francisco-Oakland-Berkeley, CA Metro Area","4701332","*****",
"310M500US41900","San Germán, PR Metro Area","125324","*****",
"310M500US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","1987846","*****",
"310M500US41980","San Juan-Bayamón-Caguas, PR Metro Area","2100207","*****",
"310M500US42020","San Luis Obispo-Paso Robles, CA Metro Area","282165","*****",
"310M500US42100","Santa Cruz-Watsonville, CA Metro Area","273962","*****",
"310M500US42140","Santa Fe, NM Metro Area","149293","*****",
"310M500US42200","Santa Maria-Santa Barbara, CA Metro Area","444829","*****",
"310M500US42220","Santa Rosa-Petaluma, CA Metro Area","499772","*****",
"310M500US42340","Savannah, GA Metro Area","386036","*****",
"310M500US42540","Scranton--Wilkes-Barre, PA Metro Area","555642","*****",
"310M500US42660","Seattle-Tacoma-Bellevue, WA Metro Area","3871323","*****",
"310M500US42680","Sebastian-Vero Beach, FL Metro Area","153989","*****",
"310M500US42700","Sebring-Avon Park, FL Metro Area","103437","*****",
"310M500US43100","Sheboygan, WI Metro Area","115178","*****",
"310M500US43300","Sherman-Denison, TX Metro Area","131014","*****",
"310M500US43340","Shreveport-Bossier City, LA Metro Area","399619","*****",
"310M500US43420","Sierra Vista-Douglas, AZ Metro Area","125867","*****",
"310M500US43580","Sioux City, IA-NE-SD Metro Area","143846","*****",
"310M500US43620","Sioux Falls, SD Metro Area","259348","*****",
"310M500US43780","South Bend-Mishawaka, IN-MI Metro Area","321739","*****",
"310M500US43900","Spartanburg, SC Metro Area","307617","*****",
"310M500US44060","Spokane-Spokane Valley, WA Metro Area","550160","*****",
"310M500US44100","Springfield, IL Metro Area","209167","*****",
"310M500US44140","Springfield, MA Metro Area","699480","*****",
"310M500US44180","Springfield, MO Metro Area","462434","*****",
"310M500US44220","Springfield, OH Metro Area","134726","*****",
"310M500US44300","State College, PA Metro Area","161960","*****",
"310M500US44420","Staunton, VA Metro Area","121651","*****",
"310M500US44700","Stockton, CA Metro Area","742603","*****",
"310M500US44940","Sumter, SC Metro Area","140714","*****",
"310M500US45060","Syracuse, NY Metro Area","652416","*****",
"310M500US45220","Tallahassee, FL Metro Area","382197","*****",
"310M500US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","3097859","*****",
"310M500US45460","Terre Haute, IN Metro Area","186908","*****",
"310M500US45500","Texarkana, TX-AR Metro Area","149292","*****",
"310M500US45540","The Villages, FL Metro Area","125044","*****",
"310M500US45780","Toledo, OH Metro Area","644137","*****",
"310M500US45820","Topeka, KS Metro Area","232778","*****",
"310M500US45940","Trenton-Princeton, NJ Metro Area","367922","*****",
"310M500US46060","Tucson, AZ Metro Area","1027207","*****",
"310M500US46140","Tulsa, OK Metro Area","990544","*****",
"310M500US46220","Tuscaloosa, AL Metro Area","250681","*****",
"310M500US46300","Twin Falls, ID Metro Area","108599","*****",
"310M500US46340","Tyler, TX Metro Area","227449","*****",
"310M500US46520","Urban Honolulu, HI Metro Area","984821","*****",
"310M500US46540","Utica-Rome, NY Metro Area","292016","*****",
"310M500US46660","Valdosta, GA Metro Area","145315","*****",
"310M500US46700","Vallejo, CA Metro Area","441829","*****",
"310M500US47020","Victoria, TX Metro Area","99674","*****",
"310M500US47220","Vineland-Bridgeton, NJ Metro Area","151906","*****",
"310M500US47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","1761729","*****",
"310M500US47300","Visalia, CA Metro Area","461898","*****",
"310M500US47380","Waco, TX Metro Area","268361","*****",
"310M500US47460","Walla Walla, WA Metro Area","60365","*****",
"310M500US47580","Warner Robins, GA Metro Area","180652","*****",
"310M500US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","6196585","*****",
"310M500US47940","Waterloo-Cedar Falls, IA Metro Area","169556","*****",
"310M500US48060","Watertown-Fort Drum, NY Metro Area","112842","*****",
"310M500US48140","Wausau-Weston, WI Metro Area","163140","*****",
"310M500US48260","Weirton-Steubenville, WV-OH Metro Area","118213","*****",
"310M500US48300","Wenatchee, WA Metro Area","118252","*****",
"310M500US48540","Wheeling, WV-OH Metro Area","141475","*****",
"310M500US48620","Wichita, KS Metro Area","637690","*****",
"310M500US48660","Wichita Falls, TX Metro Area","150715","*****",
"310M500US48700","Williamsport, PA Metro Area","114330","*****",
"310M500US48900","Wilmington, NC Metro Area","288337","*****",
"310M500US49020","Winchester, VA-WV Metro Area","137621","*****",
"310M500US49180","Winston-Salem, NC Metro Area","666216","*****",
"310M500US49340","Worcester, MA-CT Metro Area","941338","*****",
"310M500US49420","Yakima, WA Metro Area","249697","*****",
"310M500US49500","Yauco, PR Metro Area","90618","*****",
"310M500US49620","York-Hanover, PA Metro Area","445565","*****",
"310M500US49660","Youngstown-Warren-Boardman, OH-PA Metro Area","541846","*****",
"310M500US49700","Yuba City, CA Metro Area","172469","*****",
"310M500US49740","Yuma, AZ Metro Area","209468","*****",
